id,date,keywords
obama_124_3694,2024-01-01 00:00:00,great news vote favor free open internet netneutrality
obama_124_3695,2024-01-01 00:00:00,miss obamatownhall immigration reform night watch
obama_124_3696,2024-01-01 00:00:00,congress day away shutdown enoughalready
obama_124_3697,2024-01-01 00:00:00,host immigration town hall pres wednesday
obama_124_3698,2024-01-01 00:00:00,esta noche presenta encuentro con envia tus preguntas hashtag obamaresponde
obama_124_3699,2024-01-01 00:00:00,day away shutdown
obama_124_3700,2024-01-01 00:00:00,consumer protection retirement saving critical middle class family read
obama_124_3701,2024-01-01 00:00:00,tell new congressional leader enoughalready
obama_125_3702,2024-01-01 00:00:00,icymi comprehensive immigration reform bill sit speaker boehner desk day enoughalready
obama_125_3703,2024-01-01 00:00:00,congress choose fund fix broken immigration system enoughalready
obama_125_3704,2024-01-01 00:00:00,time end era manufacture crisis
obama_125_3705,2024-01-01 00:00:00,let congressional leader know shutdown thing need add enoughalready
obama_125_3706,2024-01-01 00:00:00,reminder debate congress right suppose fund department homeland security enoughalready
obama_125_3707,2024-01-01 00:00:00,america lifetime hard work able retire dignity sense security
obama_125_3708,2024-01-01 00:00:00,live president talk strengthen retirement security good middle class
obama_125_3709,2024-01-01 00:00:00,month job new congress threaten partial government shutdown enoughalready
obama_125_3710,2024-01-01 00:00:00,weekly address president discuss open new market grow economy support good pay job
obama_125_3711,2024-01-01 00:00:00,day loveyourpetday
obama_125_3712,2024-01-01 00:00:00,way obamacare prove critic wrong
obama_125_3713,2024-01-01 00:00:00,health insurance
obama_125_3714,2024-01-01 00:00:00,live president announce new national monument initiative protect nation unique outdoor space
obama_125_3715,2024-01-01 00:00:00,trade important role play support good pay middle class job
obama_125_3716,2024-01-01 00:00:00,lawmaker deny science climate change
obama_125_3717,2024-01-01 00:00:00,affordable care act help million family
obama_125_3718,2024-01-01 00:00:00,break americans sign private health coverage millionandcounte acaworks
obama_125_3719,2024-01-01 00:00:00,look help kid eatbrighter lady
obama_125_3720,2024-01-01 00:00:00,deadline getcoverednow
obama_125_3721,2024-01-01 00:00:00,day getcovered getcoverednow
obama_125_3722,2024-01-01 00:00:00,health insurance year
obama_125_3723,2024-01-01 00:00:00,determine success nation century educate kid
obama_125_3724,2024-01-01 00:00:00,
obama_125_3725,2024-01-01 00:00:00,weekly address president lay plan ensure kid graduate school ready future
obama_125_3726,2024-01-01 00:00:00,favorite romantic comedy
obama_125_3727,2024-01-01 00:00:00,united states real progress climate change read
obama_125_3728,2024-01-01 00:00:00,live president speak white house cybersummit
obama_125_3729,2024-01-01 00:00:00,sure loved cover getcoverednow
obama_125_3730,2024-01-01 00:00:00,speak yolo
obama_125_3731,2024-01-01 00:00:00,happen canilive
obama_126_3732,2024-01-01 00:00:00,game
obama_126_3733,2024-01-01 00:00:00,day leave getcovered
obama_126_3734,2024-01-01 00:00:00,happen president discuss action isil
obama_126_3735,2024-01-01 00:00:00,president discuss importance health care marriage equality progress interview
obama_126_3736,2024-01-01 00:00:00,thing cover enrollment deadline crucial getcovered
obama_126_3737,2024-01-01 00:00:00,final countdown day leave enrollment period getcovere
obama_126_3738,2024-01-01 00:00:00,time getcovered watch
obama_126_3739,2024-01-01 00:00:00,joshua cover stay healthy
obama_126_3740,2024-01-01 00:00:00,repeal affordable care act mean million americans lose health insurance
obama_126_3741,2024-01-01 00:00:00,president sit discuss health care economy america position world
obama_126_3742,2024-01-01 00:00:00,watch message air grammys president itsonus stop sexual assault
obama_126_3743,2024-01-01 00:00:00,watch weekly address president highlight country economic progress
obama_126_3744,2024-01-01 00:00:00,watch people affordable care act matter
obama_126_3745,2024-01-01 00:00:00,let roll sleeve work try
obama_126_3746,2024-01-01 00:00:00,push idea sake push think america need
obama_126_3747,2024-01-01 00:00:00,time economy pick speed grow work twice hard
obama_126_3748,2024-01-01 00:00:00,want sure country hard work reward
obama_126_3749,2024-01-01 00:00:00,rise recession free write future nation earth
obama_126_3750,2024-01-01 00:00:00,america poise good year long washington work progress
obama_126_3751,2024-01-01 00:00:00,single hopeful sign middle class family wage start
obama_126_3752,2024-01-01 00:00:00,past month private sector add new job
obama_126_3753,2024-01-01 00:00:00,economy create job
obama_126_3754,2024-01-01 00:00:00,live president answer question student faculty ivy tech community college indianapolis
obama_126_3755,2024-01-01 00:00:00,tune watch president question student job education town hall
obama_126_3756,2024-01-01 00:00:00,economy add job january strong month growth let
obama_126_3757,2024-01-01 00:00:00,good news wind solar energy triple
obama_126_3758,2024-01-01 00:00:00,watch invincible getcovered
obama_126_3759,2024-01-01 00:00:00,jake coverage count expect getcovered
obama_126_3760,2024-01-01 00:00:00,chance getcovered day away find plan
obama_126_3761,2024-01-01 00:00:00,president meet young immigrant life positively affect immigrationaction
obama_127_3762,2024-01-01 00:00:00,time leave getcovered
obama_127_3763,2024-01-01 00:00:00,help commemorate blackhistorymonth
obama_127_3764,2024-01-01 00:00:00,check president comprehensive budget plan invest middle class family
obama_127_3765,2024-01-01 00:00:00,pass budget middle class family security need ahead new economy
obama_127_3766,2024-01-01 00:00:00,live president discuss budget bring middle class economic century
obama_127_3767,2024-01-01 00:00:00,okay camper rise shine attempt repeal obamacare coooold
obama_127_3768,2024-01-01 00:00:00,help work family end meet ahead
obama_127_3769,2024-01-01 00:00:00,weekly address president lay foundation focus middle class economic
obama_127_3770,2024-01-01 00:00:00,check cover list find plan work february deadline
obama_127_3771,2024-01-01 00:00:00,climate change denier note vast majority americans agree time actonclimate
obama_127_3772,2024-01-01 00:00:00,happen president speak invest precision medicine improve health disease treatment
obama_127_3773,2024-01-01 00:00:00,year ago president sign lilly ledbetter fair pay act
obama_127_3774,2024-01-01 00:00:00,parent worry kid peace mind
obama_127_3775,2024-01-01 00:00:00,worth read president blueprint middle class economic americaleads
obama_127_3776,2024-01-01 00:00:00,state state breakdown president immigrationaction benefit economy
obama_127_3777,2024-01-01 00:00:00,americans sign coverage
obama_127_3778,2024-01-01 00:00:00,stop message young adult mom peace mind getcovered
obama_127_3779,2024-01-01 00:00:00,need health insurance find plan right right getcovered
obama_127_3780,2024-01-01 00:00:00,people want agenda forward read president late message
obama_127_3781,2024-01-01 00:00:00,big news president announce comprehensive plan protect alaskas arctic national wildlife refuge
obama_127_3782,2024-01-01 00:00:00,watch weekly address help americans ahead new economy
obama_127_3783,2024-01-01 00:00:00,sun shin air fresh team class
obama_127_3784,2024-01-01 00:00:00,live president speak conference mayors watch
obama_127_3785,2024-01-01 00:00:00,senator odd climate scientist nasa actonclimate
obama_127_3786,2024-01-01 00:00:00,watch don person stop wait getcovered
obama_127_3787,2024-01-01 00:00:00,deeply committed protect core constitutional right
obama_127_3788,2024-01-01 00:00:00,happen president interview star bethany mota glozell green hank green
obama_127_3789,2024-01-01 00:00:00,read president late message supporter state union address
obama_127_3790,2024-01-01 00:00:00,find senator record man climate change isn real
obama_127_3791,2024-01-01 00:00:00,live president speak middle class economic tune
obama_128_3792,2024-01-01 00:00:00,stop kansas tune watch president talk middle class economic
obama_128_3793,2024-01-01 00:00:00,state union address president send message ofa supporter read
obama_128_3794,2024-01-01 00:00:00,live day state union address president idaho spekae tune
obama_128_3795,2024-01-01 00:00:00,president fight middle class family stand
obama_128_3796,2024-01-01 00:00:00,bigblockofcheeseday check schedule white house staff answer question
obama_128_3797,2024-01-01 00:00:00,let
obama_128_3798,2024-01-01 00:00:00,cynic wrong refuse cynicism movement sotu
obama_128_3799,2024-01-01 00:00:00,let begin new chapter
obama_128_3800,2024-01-01 00:00:00,fellow americans strong tight knit family hard time
obama_128_3801,2024-01-01 00:00:00,want future generation know people difference great gift
obama_128_3802,2024-01-01 00:00:00,share broad vision outline join work hand
obama_128_3803,2024-01-01 00:00:00,life nation chance
obama_128_3804,2024-01-01 00:00:00,possible shape law uphold tradition nation law nation immigrant
obama_128_3805,2024-01-01 00:00:00,agree loveislove sotu
obama_128_3806,2024-01-01 00:00:00,gay marriage wedge issue drive apart story freedom
obama_128_3807,2024-01-01 00:00:00,know good optimistic big hearted generosity american people
obama_128_3808,2024-01-01 00:00:00,believe people believe great thing odd long
obama_128_3809,2024-01-01 00:00:00,know tempting cynicism think cynic wrong
obama_128_3810,2024-01-01 00:00:00,let congress endanger health child turn effort
obama_128_3811,2024-01-01 00:00:00,warm year record fall year century
obama_128_3812,2024-01-01 00:00:00,challenge pose great threat future generation climate change
obama_128_3813,2024-01-01 00:00:00,science clear actonclimate sotu
obama_128_3814,2024-01-01 00:00:00,hasn work year time try new
obama_128_3815,2024-01-01 00:00:00,america lead science technology americans win race kind discovery unleash new job
obama_128_3816,2024-01-01 00:00:00,need tax code truly help work americans
obama_128_3817,2024-01-01 00:00:00,need tax code truly help work americans try leg new economy
obama_128_3818,2024-01-01 00:00:00,come issue infrastructure basic research know bipartisan support chamber
obama_128_3819,2024-01-01 00:00:00,century business rely american science technology research development
obama_128_3820,2024-01-01 00:00:00,let pass bipartisan infrastructure plan create time job year
obama_129_3821,2024-01-01 00:00:00,ceo america want job right hire veteran
obama_129_3822,2024-01-01 00:00:00,new generation veteran come home owe opportunity live american dream help defend
obama_129_3823,2024-01-01 00:00:00,free community college possible
obama_129_3824,2024-01-01 00:00:00,nod head president sotu
obama_129_3825,2024-01-01 00:00:00,send congress bold new plan lower cost community college
obama_129_3826,2024-01-01 00:00:00,need law strengthen weaken union american worker voice
obama_129_3827,2024-01-01 00:00:00,truly believe work time support family year try
obama_129_3828,2024-01-01 00:00:00,time
obama_129_3829,2024-01-01 00:00:00,send bill worker america opportunity earn day pay sick leave
obama_129_3830,2024-01-01 00:00:00,advanced country earth guarantee pay sick leave pay maternity leave
obama_129_3831,2024-01-01 00:00:00,pay leave right worker
obama_129_3832,2024-01-01 00:00:00,nice
obama_129_3833,2024-01-01 00:00:00,middle class economic mean help work family feel secure world constant change
obama_129_3834,2024-01-01 00:00:00,country fair shot
obama_129_3835,2024-01-01 00:00:00,past year uninsured americans finally gain security health coverage
obama_129_3836,2024-01-01 00:00:00,time congress help build economy work sotu
obama_129_3837,2024-01-01 00:00:00,let restore hard work grow opportunity american
obama_129_3838,2024-01-01 00:00:00,agree president sotu
obama_129_3839,2024-01-01 00:00:00,million peace mind come health insurance thank obamacare sotu
